step,q1,q2,cv,q3,ch,mse,log_mse,mae,log_mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae,learned_drift_length
51,2.6476171561685717e-06,5.59605663894665,0.000359768697092695,-1.1557680766456136e-06,0.000357433512509726,1.645295384378187e-07,-15.6201753616333,0.0006173590663820505,-7.390059947967529,0.00016105400572996587,0.00034718200913630426,3.071417813771404e-05,0.00018753198673948646,0.0025603000540286303,0.0,2.0,0.0001478585763834417,0.6000000397409028
52,2.7124751247858838e-06,4.83743652924083,-9.570321408007986e-05,-1.3137382649546151e-06,-9.783595256491304e-05,2.809204957543443e-08,-17.387779235839844,0.0002548379998188466,-8.274882316589355,-4.3717041990021244e-05,-9.668307029642165e-05,5.330506610334851e-05,0.00017557073442731053,0.0026726999785751104,0.0,2.0,0.0001478585763834417,0.6000000397409028
53,-2.910397644748209e-05,-6.825558240479915,3.74659342969059e-05,1.4084783932189663e-06,3.806372811796027e-05,8.719774768906063e-08,-16.25508689880371,0.0002649954694788903,-8.235797882080078,1.9025801520911045e-05,3.644007665570825e-05,0.00041350320680066943,5.555983079830185e-06,0.002597999991849065,0.0,2.0,0.0001478585763834417,0.6000000397409028
54,2.373342155907227e-06,-1.4105185632207151,-7.468011682585934e-05,1.172393522091571e-06,8.463392417075204e-05,3.9864570311465286e-08,-17.037776947021484,0.0002748473489191383,-8.199295043945312,3.923399344785139e-05,-7.440364424837753e-05,0.0002436766226310283,7.87428070907481e-05,0.0024858000688254833,0.0,2.0,0.0001478585763834417,0.6000000397409028
55,-9.013506776416303e-07,1.3753071834255233,-2.0024834782022222e-06,-1.1601132179448137e-06,-8.897779329224015e-07,1.9892148372946394e-08,-17.732940673828125,0.00014448848378378898,-8.842310905456543,3.708281326453289e-07,-4.33084733231226e-06,0.00015803247515577823,0.00012154113210272044,0.0021026000613346696,0.0,2.0,0.00014448848378378898,0.6000000397409028
56,-2.8786377373914447e-07,9.916831890613317,-6.362264004827173e-05,-4.815540955413313e-06,-8.501862505939418e-05,4.3629153623214734e-08,-16.947540283203125,0.00028258381644263864,-8.17153549194336,-3.861315417452715e-05,-6.689284055028111e-05,9.7661315521691e-05,0.0002564942988101393,0.0026023000245913863,0.0,2.0,0.00014448848378378898,0.6000000397409028
57,7.105265715733415e-06,-0.9660339606670936,-0.00018461726591383494,-0.00014633060830230319,0.00018998810907251083,7.061030515842504e-08,-16.466089248657227,0.0004260315326973796,-7.760997295379639,8.658281149109825e-05,-0.00018171673582401127,0.00022993564198259264,8.552837971365079e-05,0.0026315998984500766,0.0,2.0,0.00014448848378378898,0.6000000397409028
58,-1.9490718629707962e-06,-3.659925836315964,0.00036973512681105325,-5.6949331605209095e-06,-0.0006802485515820763,2.722728993376222e-07,-15.116460800170898,0.0008433627081103623,-7.078113555908203,-0.0003046545898541808,0.00035952962934970856,0.0003136850136797875,4.467199687496759e-05,0.0019672999624162912,0.0,2.0,0.00014448848378378898,0.6000000397409028
59,1.604574058789673e-05,2.1775531201718596,0.00011669996493596903,-1.4871920969784728e-06,-0.0001080280999985065,3.2557146312228724e-08,-17.24026870727539,0.0002929079928435385,-8.135651588439941,-4.7949190047802404e-05,0.00011117516260128468,0.00013358784781303257,0.00013397946895565838,0.0020129000768065453,0.0,2.0,0.00014448848378378898,0.6000000397409028
60,2.5934038153445463e-06,4.819608702036424,-6.803906483148955e-05,-1.4780295599222182e-06,-7.064762484690271e-05,2.2662430154696267e-08,-17.602558135986328,0.00021574960555881262,-8.441391944885254,-3.147993265883997e-05,-6.970536924200132e-05,5.383848838391714e-05,0.00017529012984596193,0.0026061999378725886,0.0,2.0,0.00014448848378378898,0.6000000397409028
61,0.00014201718392833687,-16.074269730536713,0.0006181245032712559,-0.00017582906342384673,0.0007010568926660991,7.319097790059459e-07,-14.127608299255371,0.0013494680169969797,-6.608044624328613,0.0003186961112078279,0.0006050528609193861,0.0007138456567190588,0.00013759240391664207,0.00542140007019043,0.0,2.0,0.00014448848378378898,0.6000000397409028
62,7.751634586002536e-06,6.443467722854652,-3.471472622946944e-05,-1.3647702589285596e-05,-7.43543642137751e-05,2.274626886844544e-08,-17.598865509033203,0.00017495211795903742,-8.65099811553955,-3.336204099468887e-05,-3.76860007236246e-05,6.863116141175851e-06,0.0002009450545301661,0.002939599915407598,0.0,2.0,0.00014448848378378898,0.6000000397409028
63,3.778405435910503e-05,-11.976660705218116,-0.00020506166353375798,0.00013259545781928883,0.0001737754780269132,2.1681032080778095e-07,-15.344243049621582,0.0006084589986130595,-7.404581069946289,8.082604472292587e-05,-0.0001986334682442248,0.0005791625590063632,7.88363249739632e-05,0.002634699922055006,0.0,2.0,0.00014448848378378898,0.6000000397409028
64,3.0565894208941515e-07,1.5493561360349406,-0.00036440480124141103,-3.136590043326109e-05,-0.00025763105535474225,1.606122594921544e-07,-15.644272804260254,0.000611386785749346,-7.399780750274658,-0.00011518615792738274,-0.0003577224269974977,0.00015272130258381367,0.0001242350845132023,0.0021381000988185406,0.0,2.0,0.00014448848378378898,0.6000000397409028
65,0.0002566891854272844,5.800954570349177,-0.003203166473339393,-0.00026388296689465614,0.0037745697683758896,1.2680591680691577e-05,-11.27543830871582,0.004933180287480354,-5.311771392822266,0.001698738313280046,-0.0031267199665308,2.466872683726251e-05,0.00019077514298260212,0.0024916999973356724,0.0,2.0,0.00014448848378378898,0.6000000397409028
66,1.281841909364672e-05,-0.21384671458949583,6.804270568871246e-05,2.9216640581464815e-05,6.482898195752489e-05,3.113947855126753e-08,-17.2847900390625,0.00024647009558975697,-8.308269500732422,3.015898255398497e-05,6.441399455070496e-05,0.000206742508453317,9.705173579277471e-05,0.002083099912852049,0.0,2.0,0.00014448848378378898,0.6000000397409028
67,4.476832733092016e-06,-4.31792132779986,1.092111774110742e-05,-2.2097877139743954e-05,8.78918851194408e-06,5.661462765260694e-08,-16.68699836730957,0.00019993331807199866,-8.517526626586914,5.503274223883636e-06,9.868565030046739e-06,0.000334307987941429,3.481495878077112e-05,0.005414200015366077,0.0,2.0,0.00014448848378378898,0.6000000397409028
68,2.2921093577787778e-06,2.1662257842775916,6.520043077683338e-05,-1.7422498836640368e-06,-6.104900827022019e-05,2.235616314294475e-08,-17.61616325378418,0.0002216414432041347,-8.414449691772461,-2.6807076210388914e-05,6.09663657087367e-05,0.0001339329028269276,0.00013380309974309057,0.002246699994429946,0.0,2.0,0.00014448848378378898,0.6000000397409028
69,3.0433020999138732e-05,-3.479170377529284,-0.000482350852216156,-3.104505066199617e-05,0.0004912460441320644,3.201948288733547e-07,-14.954336166381836,0.0008715075673535466,-7.045286178588867,0.0002224930503871292,-0.0004713040543720126,0.0003080299647990614,4.73909021820873e-05,0.002367999986745417,0.0,2.0,0.00014448848378378898,0.6000000397409028
70,2.319792619951853e-06,1.9464692470602039,0.00023227443766799061,-1.7079692044148576e-06,0.00046231930600990425,1.1210242689685401e-07,-16.00385284423828,0.0005681696929968894,-7.473090648651123,0.00020873814355582,0.0002239262976218015,0.00014061918773222715,0.00013039128680247813,0.0020841999212279916,0.0,2.0,0.00014448848378378898,0.6000000397409028
71,-0.00048293234268674795,-11.109611720969609,-0.004123489783693188,-0.003886320693703962,0.004090706058372381,1.9704009901033714e-05,-10.834688186645508,0.006171004846692085,-5.087893486022949,0.0018433212535455823,-0.0040189665742218494,0.0005511579802259803,6.627608672715724e-05,0.002086999942548573,0.0,2.0,0.00014448848378378898,0.6000000397409028
72,0.00023978872335916575,-15.840460582622908,-0.003159713442849575,-0.0001240507292011173,0.0015140164822622217,1.0203300007560756e-05,-11.492799758911133,0.0041830581612885,-5.476712703704834,0.0006844936870038509,-0.0030783889815211296,0.0007060803472995758,0.00013427059457171708,0.0020489998860284686,0.0,2.0,0.00014448848378378898,0.6000000397409028
73,-0.0003191515619330952,-10.71143660851102,-4.93285940062837e-05,-4.058429575527905e-06,-5.656611445546875e-05,1.4937067760456557e-07,-15.716835021972656,0.00036944245221093297,-7.903515815734863,-2.300848427694291e-05,-4.713153975899331e-05,0.0005381286609917879,6.047620627214201e-05,0.0057628999929875135,0.0,2.0,0.00014448848378378898,0.6000000397409028
74,-0.000799796678401112,-19.426466899625066,-0.003700509284805489,0.0003557862659106514,-0.004295875866688427,1.7075330106308684e-05,-10.977875709533691,0.006039612926542759,-5.109415531158447,-0.0019294293597340584,-0.0036047741305083036,0.0008260281174443662,0.00018479075515642762,0.0026799000333994627,0.0,2.0,0.00014448848378378898,0.6000000397409028
75,-5.50845064222883e-07,-2.216572473569139,0.0004795207006159011,-5.7236069901454625e-06,0.0004932354507139376,3.054406647606811e-07,-15.001510620117188,0.0008569601341150701,-7.062119007110596,0.00022321485448628664,0.0004661681014113128,0.0002686759689822793,6.647838745266199e-05,0.002623699954710901,0.0,2.0,0.00014448848378378898,0.6000000397409028
76,4.501929602275084e-06,0.7439722900151663,0.00043792387686027905,-2.1879083570922253e-06,0.0004281769598764221,2.3986424935174e-07,-15.243192672729492,0.0007628760067746043,-7.178415298461914,0.00019353596144355834,0.00042477683746255934,0.0001773381227394566,0.000111788249341771,0.0026629999047145247,0.0,2.0,0.00014448848378378898,0.6000000397409028
77,4.517492948177951e-06,15.91652547553108,-0.0004614174479342702,0.001085202500045884,-0.00031087688616776034,3.278568385667313e-07,-14.930688858032227,0.000910244882106781,-7.001796722412109,-0.00014101229317020625,-0.00045655909343622625,0.00027070436044596136,0.00035464271786622703,0.0020981000270694494,0.0,2.0,0.00014448848378378898,0.6000000397409028
78,1.915615846990445e-06,-8.684309518398239,-0.0008054180517079725,-1.733372668265881e-05,0.0003634320433669382,7.557267167612736e-07,-14.095585823059082,0.00120243348646909,-6.723407745361328,0.00016570290608797222,-0.0007848652894608676,0.00047281692968681455,3.091368489549495e-05,0.002629700000397861,0.0,2.0,0.00014448848378378898,0.6000000397409028
79,-7.988970422360581e-05,-27.803891748104096,1.7504187383627577e-05,-8.310870427880343e-06,1.1467506985813813e-05,6.656642881353037e-07,-14.222480773925781,0.0007391072576865554,-7.2100677490234375,1.0142959581571631e-05,2.2425130737246946e-05,0.001113799400627613,0.00029927902505733073,0.0021510000806301832,0.0,2.0,0.00014448848378378898,0.6000000397409028
80,1.0444623766628671e-05,3.929086856442089,4.030975491408048e-06,-9.416178549098366e-06,-4.997910148227769e-09,1.6257091672855495e-08,-17.934736251831055,0.00012218936171848327,-9.00993824005127,4.2737210037557816e-07,8.201543550967472e-07,8.057712693698704e-05,0.00016130653966683894,0.002154399990104139,0.0,2.0,0.00012218936171848327,0.6000000397409028
81,0.00023447587649971506,-4.664012250685353,-6.896450604259535e-05,0.0001860467273241338,7.45082467519759e-05,6.585615608400985e-08,-16.53579330444336,0.00029046396957710385,-8.144030570983887,3.512468174449168e-05,-6.792453496018425e-05,0.00034516261075623333,2.966687679872848e-05,0.002600099891424179,0.0,2.0,0.00012218936171848327,0.6000000397409028
82,-0.0019054164034935709,-29.999856660766664,-0.005999616618260503,0.0001100865207527623,-0.00599963947777245,4.21733311668504e-05,-10.073722839355469,0.009298143908381462,-4.677940368652344,-0.002694513648748398,-0.00584374601021409,0.0011913172202184796,0.00032845220994204283,0.005366099998354912,0.0,2.0,0.00012218936171848327,0.6000000397409028
83,-1.7553002666799193e-06,-2.8567172198234743,7.267231980854312e-06,-3.834294391561148e-06,-5.524562835164498e-07,4.3292804008387975e-08,-16.955280303955078,0.00017968784959521145,-8.624289512634277,1.0981016203004401e-06,5.899869847780792e-06,0.0002885993162635714,5.678044544765726e-05,0.005581500008702278,0.0,2.0,0.00012218936171848327,0.6000000397409028
84,3.0994793054090923e-06,-6.97844028162616,-0.0009812129871204307,-3.376156090631129e-06,-0.0009579564056746927,1.1870495200128062e-06,-13.64404010772705,0.0015986014623194933,-6.438626289367676,-0.0004291618533898145,-0.0009567298693582416,0.0004183600249234587,7.059437848511152e-06,0.005395899992436171,0.0,2.0,0.00012218936171848327,0.6000000397409028
85,-0.00047066633730629207,-25.144911096096138,-7.732513426888813e-05,6.574597977502862e-05,7.935955601787575e-05,5.62848413210304e-07,-14.39025592803955,0.0007533613825216889,-7.19096565246582,4.028682451462373e-05,-7.069227285683155e-05,0.0010212925262749195,0.0002634720294736326,0.005358900059945881,0.0,2.0,0.00012218936171848327,0.6000000397409028
86,2.1177935486945316e-06,-0.5011142296949384,8.081483848450029e-05,-2.03159554161006e-06,-7.631420835517486e-05,3.456205277529989e-08,-17.180509567260742,0.0002643820480443537,-8.238115310668945,-3.33164534822572e-05,7.694789383094758e-05,0.00021558984008152038,9.264554682886228e-05,0.002051199902780354,0.0,2.0,0.00012218936171848327,0.6000000397409028
87,0.002233773266176279,-22.34431736936849,1.4484228570229129e-05,-6.2691848318944225e-06,1.1168459603046395e-05,4.5332544118537044e-07,-14.60665512084961,0.0006022692541591823,-7.414805889129639,9.175406376016326e-06,1.8118587831850164e-05,0.0009247128618881106,0.00022523771622218192,0.002820800058543682,0.0,2.0,0.00012218936171848327,0.6000000397409028
88,4.845758570057308e-07,-1.7332087537797085,6.330628605908257e-05,-2.2459874291714062e-06,6.677743548386464e-05,3.950313143263884e-08,-17.046886444091797,0.00025521585484966636,-8.273401260375977,3.124262730125338e-05,6.0223690525162965e-05,0.00025367297348566353,7.382612238870934e-05,0.0054148000199347734,0.0,2.0,0.00012218936171848327,0.6000000397409028
89,-0.0007219000280540961,-6.6368591430103905,0.004314232641536348,-0.00022625908395495776,0.001211620180028607,1.8074619219987653e-05,-10.921001434326172,0.0049594249576330185,-5.3064656257629395,0.000547099974937737,0.004206214100122452,0.00040756259113550186,4.659882961277617e-06,0.0025961999781429768,0.0,2.0,0.00012218936171848327,0.6000000397409028
90,-0.0008126601112856364,-29.999998434172724,-0.0001338232577651071,0.0014297673534037628,0.0005726562174607066,8.480122914988897e-07,-13.98037052154541,0.0011473954655230045,-6.770260810852051,0.0002630184171721339,-0.00012458633864298463,0.0011911025503650308,0.00032847889815457165,0.003057599999010563,0.0,2.0,0.00012218936171848327,0.6000000397409028
91,5.1387283996529053e-05,3.6227304977920256,0.0006548859482670946,8.38186615331184e-05,-0.0006513012462099944,5.057560201748856e-07,-14.497211456298828,0.001051269005984068,-6.857757091522217,-0.0002926151792053133,0.0006354931392706931,8.980920392787084e-05,0.00015651201829314232,0.0026433999883010983,0.0,2.0,0.00012218936171848327,0.6000000397409028
92,2.1349171869957023e-05,-21.85832857025377,0.00013259551705719163,0.00032851791562845556,0.00011384807097382187,4.572308966999117e-07,-14.598077774047852,0.000751913757994771,-7.1928887367248535,5.5309152230620384e-05,0.00013315481191966683,0.000908364134375006,0.00021853546786587685,0.005407600081525743,0.0,2.0,0.00012218936171848327,0.6000000397409028
93,2.092814600771651e-05,-6.5621339539034045,4.6443034396775476e-05,-2.6160142063851467e-05,4.138871146572246e-05,8.45345624611582e-08,-16.28610610961914,0.00027054271777160466,-8.215080261230469,2.0485176719375886e-05,4.512059604167007e-05,0.00040513661224395037,4.737245490105124e-06,0.0019708999898284674,0.0,2.0,0.00012218936171848327,0.6000000397409028
94,8.827609520637737e-07,-7.943992656704152,5.222138383738998e-05,-3.5525524957862315e-06,-5.148888006665704e-05,1.0412237116952383e-07,-16.077699661254883,0.000306898495182395,-8.088993072509766,-2.1115885829203762e-05,5.1131781219737604e-05,0.00044912929297424853,2.017237238760572e-05,0.0025981999933719635,0.0,2.0,0.00012218936171848327,0.6000000397409028
95,6.920077919170699e-06,-0.2882786111698885,0.0006213008162910136,-1.6688754118942067e-05,-0.0007617820267637131,5.07926813497761e-07,-14.492928504943848,0.0010981389787048101,-6.814138412475586,-0.00034180586226284504,0.0006038614083081484,0.00020903447875753045,9.590903209755197e-05,0.002509300014935434,0.0,2.0,0.00012218936171848327,0.6000000397409028
96,1.427212820144665e-05,-6.7822200050002195,-3.5665203044560445e-05,-3.4924636859183797e-06,-4.064991083673502e-05,8.642184923246532e-08,-16.26402473449707,0.00025995352189056575,-8.25500774383545,-1.6401414541178383e-05,-3.487465073703788e-05,0.00041212356882169843,5.231345767242601e-06,0.0019311000360175967,0.0,2.0,0.00012218936171848327,0.6000000397409028
97,-1.1230181106073849e-05,-12.53114490747948,0.00022514175435696596,0.00015279819465982756,0.00022286507931035908,2.415530389043852e-07,-15.236176490783691,0.0006660070503130555,-7.314210414886475,0.00010299601126462221,0.00022096394968684763,0.0005972403450869024,8.685378998052329e-05,0.0022647998994216323,0.0,2.0,0.00012218936171848327,0.6000000397409028
98,-0.0005555502674517359,-5.760430958798459,-0.0015630523520355035,0.0031094713444463377,-0.0028284512931778896,4.011767032352509e-06,-12.426279067993164,0.0029922155663371086,-5.811741352081299,-0.0012710548471659422,-0.0015244684182107449,0.00037970810080878437,1.3676629350811709e-05,0.0025818999856710434,0.0,2.0,0.00012218936171848327,0.6000000397409028
99,-4.12689254363154e-05,-4.137437692984396,-0.00023778539923321296,1.6092085299263862e-05,-0.0002435084549190778,1.20519374036121e-07,-15.931455612182617,0.0005238049197942019,-7.554391384124756,-0.00010805561032611877,-0.0002326703688595444,0.0003286466235294938,3.75112758774776e-05,0.0024769000010564923,0.0,2.0,0.00012218936171848327,0.6000000397409028
100,-2.69973603343979e-05,-9.257919525085203,1.1794368390300388e-05,-1.6871606130237834e-05,-2.002732005844099e-06,1.2157239837051748e-07,-15.92275619506836,0.00027866606251336634,-8.18549633026123,1.338391257377225e-06,1.2071785022271797e-05,0.0004912297590635717,3.928204023395665e-05,0.0029285000637173653,0.0,2.0,0.00012218936171848327,0.6000000397409028
0,10.0,-10.0,0.0,10.0,0.0,2.8923974326744428e-08,-17.35859489440918,0.00017351825954392552,-8.65922737121582,-5.606640343103209e-07,-3.382152272024541e-06,0.00015706980775576085,0.0001820810721255839,0.0030640000477433205,0.0,3.0,0.00017351825954392552,0.6000000397409028
1,0.9387955619513624,-9.673334597513696,0.0007323105473370158,-0.2656738147816178,-0.0007085600572284179,7.024706292213523e-07,-14.168662071228027,0.0012652571313083172,-6.67248010635376,-0.00031681774999015033,0.000710085965692997,0.0004409927933011204,3.5713950637727976e-05,0.0027115000411868095,0.0,3.0,0.00017351825954392552,0.6000000397409028
2,-6.280208789643363e-05,3.088732862030239,5.007761221580908e-05,-0.00025944579606367745,-4.3611469369124554e-05,1.906527558048765e-08,-17.7753963470459,0.00019209846504963934,-8.557502746582031,-1.9083568986388855e-05,4.595715654431842e-05,0.0001059541100403294,0.00014816137263551354,0.001931200036779046,0.0,3.0,0.00017351825954392552,0.6000000397409028
3,6.220881239292584e-06,6.708304868768731,7.402409775718788e-05,2.097292848590516e-06,-2.024457093164237e-05,2.5798543745736424e-08,-17.47294807434082,0.00018259398348163813,-8.608245849609375,-9.047388630278874e-06,6.82570316712372e-05,5.43079067938379e-06,0.00020514833158813417,0.002892300020903349,0.0,3.0,0.00017351825954392552,0.6000000397409028
4,2.967348451798073e-06,8.001604774452298,0.0001927704351304558,-9.57810166668938e-07,-0.00014230985001043668,6.418481746095495e-08,-16.561498641967773,0.0003814016527030617,-7.871657371520996,-6.414581730496138e-05,0.00018365579308010638,4.1449606214882806e-05,0.00022575051116291434,0.0019926000386476517,0.0,3.0,0.00017351825954392552,0.6000000397409028
5,2.606862460957946e-06,5.809281422418925,2.7134487336123567e-06,-1.1309687263678479e-06,-0.00011018929326213086,2.0961964608545713e-08,-17.68055534362793,0.00015807892486918718,-8.752416610717773,-4.940435610478744e-05,-1.0088199360325234e-06,2.4429686163784936e-05,0.00019090181740466505,0.0037051000399515033,0.0,3.0,0.00015807892486918718,0.6000000397409028
6,-3.3052722846380484e-07,10.502614537328032,1.5225857042094744e-05,1.838980210977304e-05,-2.0167406982488185e-05,4.2139173928035234e-08,-16.982288360595703,0.00020968139870092273,-8.469921112060547,-9.505605703452602e-06,9.81048015091801e-06,0.000114776827103924,0.00026595380040816963,0.0025668999878689647,0.0,3.0,0.00015807892486918718,0.6000000397409028
7,3.908038267480552e-06,12.970021459322307,2.748619810792162e-05,2.2559812993624725e-07,-5.286657137955953e-05,6.525251450284486e-08,-16.545001983642578,0.0002917827805504203,-8.139500617980957,-2.4535838747397065e-05,2.1026313334004954e-05,0.00018635560991242528,0.00030608559609390795,0.0025415000272914767,0.0,3.0,0.00015807892486918718,0.6000000397409028
8,4.761651627398017e-06,5.585630112394382,5.386407000890796e-05,3.0309025964304377e-05,-5.143535870561118e-05,2.0954521673388626e-08,-17.680912017822266,0.00018105865456163883,-8.616689682006836,-2.2935613742447458e-05,4.89280755573418e-05,3.102220216533169e-05,0.00018736773927230388,0.002073099953122437,0.0,3.0,0.00015807892486918718,0.6000000397409028
9,2.763147596847218e-06,6.826756081369541,-0.0010637386613983454,-1.0353017115159602e-06,0.0010140385461618027,1.3136116194800707e-06,-13.542730331420898,0.001604907214641571,-6.434689521789551,0.00045636450522579253,-0.0010410962859168649,7.863171049393713e-06,0.00020702982146758586,0.0020472999894991517,0.0,3.0,0.00015807892486918718,0.6000000397409028
10,-2.2233057650417286e-05,8.234706998278238,0.002565201010239569,-0.00012056330292380025,-0.002562066830717379,7.590568657178665e-06,-11.788603782653809,0.0037886537611484528,-5.57574462890625,-0.0011530667543411255,0.0024966998025774956,4.829929821426049e-05,0.0002294748992426321,0.002667199936695397,0.0,3.0,0.00015807892486918718,0.6000000397409028
11,1.2206111046211634e-06,-5.9890688441738895,-0.0003846112271533217,-2.114942502264481e-06,-0.0005769161551302706,2.8226978088241594e-07,-15.080402374267578,0.000831895915325731,-7.091803073883057,-0.00025783199816942215,-0.000375314470147714,0.0003869784122798592,1.0520460818952415e-05,0.002008400042541325,0.0,3.0,0.00015807892486918718,0.6000000397409028
12,-2.277199298286143e-06,-3.029877087100625,4.8226599943966985e-05,-1.4409774584709287e-05,-4.218182209330068e-05,4.7100151334689144e-08,-16.870988845825195,0.00023757653252687305,-8.345020294189453,-1.761131534294691e-05,4.5883523853262886e-05,0.0002939994155894965,5.416396743385121e-05,0.0019784000469371676,0.0,3.0,0.00015807892486918718,0.6000000397409028
13,-6.294069633312668e-06,1.680066388325172,5.302874095207614e-05,-2.2843724931738236e-06,-3.7690000001605344e-05,2.1719658960250854e-08,-17.645048141479492,0.0002029656316153705,-8.502473831176758,-1.623025855224114e-05,4.923775850329548e-05,0.00014873519830871373,0.00012626004172489047,0.0021012999350205064,0.0,3.0,0.00015807892486918718,0.6000000397409028
14,1.1851227545693786e-06,-3.274199407055687,4.430247947141544e-05,-3.4296597989527855e-06,-3.93366990623195e-05,4.880324411260517e-08,-16.835468292236328,0.00023447483545169234,-8.358161926269531,-1.6297401089104824e-05,4.212557541904971e-05,0.00030162581242620945,5.047787999501452e-05,0.005332699976861477,0.0,3.0,0.00015807892486918718,0.6000000397409028
15,-9.735324579603213e-06,1.6535064149503196,-9.840818919091986e-05,-0.00020988772163306672,-0.00019610112801194196,3.644287005499791e-08,-17.127519607543945,0.00032361416378989816,-8.035958290100098,-8.751168206799775e-05,-9.840516577241942e-05,0.00014954824291635305,0.00012584640353452414,0.0026168000185862184,0.0,3.0,0.00015807892486918718,0.6000000397409028
16,6.044716691795508e-06,-6.073132813277736,1.0414981618246964e-05,6.845352924331672e-07,-7.590719632449478e-05,7.709822824608636e-08,-16.378185272216797,0.00024175025464501232,-8.327605247497559,-3.236627526348457e-05,9.859150850388687e-06,0.0003896387352142483,9.410915481566917e-06,0.0022089999401941895,0.0,3.0,0.00015807892486918718,0.6000000397409028
17,2.9195437547168997e-06,6.9276939338748775,4.2659501802135535e-05,-2.7300257745028324e-06,-3.667445325482464e-05,2.3504505008986598e-08,-17.56607437133789,0.00016361806774511933,-8.717975616455078,-1.6469588445033878e-05,3.76124371541664e-05,1.0438035133120138e-05,0.0002086340682581067,0.0026576999807730317,0.0,3.0,0.00015807892486918718,0.6000000397409028
18,0.00034682453928382476,-18.616427711417153,-0.005864844662494362,8.621007320864774e-05,0.0056870719849915425,3.956521686632186e-05,-10.13755989074707,0.008764033205807209,-4.7370991706848145,0.002562776440754533,-0.00571519136428833,0.0007986719720065594,0.00017345846572425216,0.0020408000564202666,0.0,3.0,0.00015807892486918718,0.6000000397409028
19,0.00036595315035492894,0.42862998199289776,-0.00047189876401020975,0.001107356029399614,-0.0006324732406155345,3.1734128924654215e-07,-14.963288307189941,0.0008928949246183038,-7.0210418701171875,-0.0002837141801137477,-0.0004622230480890721,0.00018696815823204815,0.00010694724187487736,0.002113300026394427,0.0,3.0,0.00015807892486918718,0.6000000397409028
20,2.5612575073629943e-05,-1.4050111241600025,4.883603174658915e-05,-1.8431789162745375e-06,-5.765551956856596e-05,3.548724691881944e-08,-17.15409278869629,0.00023198623966891319,-8.3688325881958,-2.4797012883936986e-05,4.602304397849366e-05,0.00024350507010240108,7.882730278652161e-05,0.0026479000225663185,0.0,3.0,0.00015807892486918718,0.6000000397409028
21,1.839424916027647e-06,-5.3956106201951775,1.3773337397174512e-05,-4.619033810947869e-06,-9.389731667401604e-06,6.814766351226353e-08,-16.501588821411133,0.0002090356865664944,-8.473005294799805,-2.5277736313000787e-06,1.294718913413817e-05,0.0003682257956825197,1.8895661924034357e-05,0.002608200069516897,0.0,3.0,0.00015807892486918718,0.6000000397409028
22,9.465565495370654e-07,-5.478622411078644,9.783035333860086e-06,-3.2878404009828946e-06,-5.38862140298986e-06,6.900270932419517e-08,-16.489120483398438,0.00020406462135724723,-8.497074127197266,-7.157294703574735e-07,9.079511983145494e-06,0.000370845606084913,1.769314258126542e-05,0.0019896000158041716,0.0,3.0,0.00015807892486918718,0.6000000397409028
23,4.2752013823469924e-06,-4.335158312186692,4.356033030426708e-06,-1.5801427608480312e-06,-5.535982831249125e-05,5.721673446146269e-08,-16.676420211791992,0.00021153701527509838,-8.46111011505127,-2.336140096304007e-05,3.4723852877505124e-06,0.0003348486206959933,3.4557819162728265e-05,0.005483799963258207,0.0,3.0,0.00015807892486918718,0.6000000397409028
24,0.00023542429267650535,-6.352456779032782,0.0003781348523611562,-1.0569983860198044e-05,-0.0003746472977163652,2.4298262246702507e-07,-15.230276107788086,0.0007375322165898979,-7.21220064163208,-0.00016676037921570241,0.00036846252623945475,0.00039847230073064566,6.146290161268553e-06,0.0026370000559836626,0.0,3.0,0.00015807892486918718,0.6000000397409028
25,0.000290560589710094,-12.675537241641564,-0.0001077947851456865,0.0011092677129376047,0.00011425370661857884,1.987627200605857e-07,-15.431154251098633,0.0005031721666455269,-7.594578266143799,5.4141422879183665e-05,-0.00010361437307437882,0.0006018983549438417,8.893445192370564e-05,0.0025513999862596393,0.0,3.0,0.00015807892486918718,0.6000000397409028
26,1.3963916877908098e-06,-1.1765408220089397,6.29348565714204e-05,-1.445666859315681e-06,-5.8893767290951547e-05,3.554842464836838e-08,-17.15237045288086,0.0002444663841743022,-8.31643295288086,-2.5385366825503297e-05,5.970518759568222e-05,0.00023643842723686248,8.231322863139212e-05,0.002480700029991567,0.0,3.0,0.00015807892486918718,0.6000000397409028
27,1.5990456101349289e-06,-5.574826866340782,-5.218660919626925e-05,-1.1213791067364523e-05,-0.0001531253689521822,7.717418526453912e-08,-16.377201080322266,0.00031359383137896657,-8.067412376403809,-6.718387157889083e-05,-5.131438956595957e-05,0.00037388334749266505,1.6307814803440124e-05,0.002157399896532297,0.0,3.0,0.00015807892486918718,0.6000000397409028
28,7.581701186603957e-06,-3.4305701867224516,0.00013676560531224906,2.069082289282969e-06,-0.00012269227484889309,6.853410638996138e-08,-16.495933532714844,0.0003634232562035322,-7.919942378997803,-5.3785879572387785e-05,0.00013232063793111593,0.0003065112105105072,4.812226688954979e-05,0.0020869000582024455,0.0,3.0,0.00015807892486918718,0.6000000397409028
